"subject","rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","responses","key_press","native","AOL","LearnType1","LearnType2","LearnType3","LearnType4","LearnType5","LearnType6","which","AOA","timespent","RESP","word1","word2","sameordiffstims","vowel_word1","vowel_word2","vowelcontrast","Group","tributesto","tributesto2"
"hr37","59.700000047684","spielen1500spuelen","NULL","html-keyboard-response",130,810714,"0.0-8.0-1.59","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"spielen","spuelen",1,"i_long","y","y/i_long","ns","y/i","0"
"hr37","1078.5999999046","buehne1500biene","NULL","html-keyboard-response",150,853197,"0.0-8.0-1.69","NULL","80","Spanisch","22","classeshome","selflearn",NA,"uni","classesabroad",NA,"Deutschkurse am Lektorat der Universität","24","Ich wohne in DE seit 13 Jahre",1,"buehne","biene",1,"y","i_long","y/i_long","ns","y/i","0"
"jw5c","1067","kiel1500kiel","NULL","html-keyboard-response",15,219512,"0.0-8.0-1.1","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"kiel","kiel",0,"i_long","i_long","i_long/i_long","ns","y/i","0"
"jw5c","971","biene1500buehne","NULL","html-keyboard-response",17,223795,"0.0-8.0-1.2","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"biene","buehne",1,"i_long","y","y/i_long","ns","y/i","0"
"jw5c","627","buehne1500buehne","NULL","html-keyboard-response",37,266662,"0.0-8.0-1.12","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"buehne","buehne",0,"y","y","y/y","ns","y/i","0"
"jw5c","448","spuelen1500spielen","NULL","html-keyboard-response",51,294824,"0.0-8.0-1.19","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"spuelen","spielen",1,"y","i_long","y/i_long","ns","y/i","0"
"jw5c","326","kuehl1500kuehl","NULL","html-keyboard-response",67,327978,"0.0-8.0-1.27","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"kuehl","kuehl",0,"y","y","y/y","ns","y/i","0"
"jw5c","529","kuehl1500kiel","NULL","html-keyboard-response",83,361224,"0.0-8.0-1.35","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"kuehl","kiel",1,"y","i_long","y/i_long","ns","y/i","0"
"jw5c","1448","buehne1500biene","NULL","html-keyboard-response",101,398854,"0.0-8.0-1.44","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"buehne","biene",1,"y","i_long","y/i_long","ns","y/i","0"
"jw5c","1463","kiel1500kuehl","NULL","html-keyboard-response",103,403735,"0.0-8.0-1.45","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"kiel","kuehl",1,"i_long","y","y/i_long","ns","y/i","0"
"jw5c","289","spielen1500spuelen","NULL","html-keyboard-response",127,453472,"0.0-8.0-1.57","NULL","80","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",1,"spielen","spuelen",1,"i_long","y","y/i_long","ns","y/i","0"
"jw5c","556","biene1500biene","NULL","html-keyboard-response",137,473441,"0.0-8.0-1.62","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"biene","biene",0,"i_long","i_long","i_long/i_long","ns","y/i","0"
"jw5c","957","spuelen1500spuelen","NULL","html-keyboard-response",139,478335,"0.0-8.0-1.63","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"spuelen","spuelen",0,"y","y","y/y","ns","y/i","u/y"
"jw5c","824","spielen1500spielen","NULL","html-keyboard-response",153,508272,"0.0-8.0-1.70","NULL","81","Katalanisch, Spanisch ","21","classeshome","selflearn",NA,NA,"classesabroad","immersion","Deutschkurs, Filmen, Bücher","28","6 Jahre",0,"spielen","spielen",0,"i_long","i_long","i_long/i_long","ns","u/i","y/i"
"klvq","1655","buehne1500biene","NULL","html-keyboard-response",24,365696,"0.0-8.0-1.6","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"buehne","biene",1,"y","i_long","y/i_long","ns","y/i","0"
"klvq","806.00000000006","kiel1500kiel","NULL","html-keyboard-response",28,374615,"0.0-8.0-1.8","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"kiel","kiel",0,"i_long","i_long","i_long/i_long","ns","y/i","0"
"klvq","346.99999999994","spuelen1500spielen","NULL","html-keyboard-response",32,383063,"0.0-8.0-1.10","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"spuelen","spielen",1,"y","i_long","y/i_long","ns","y/i","0"
"klvq","513","spielen1500spielen","NULL","html-keyboard-response",54,434437,"0.0-8.0-1.21","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"spielen","spielen",0,"i_long","i_long","i_long/i_long","ns","u/i","y/i"
"klvq","558","kuehl1500kuehl","NULL","html-keyboard-response",58,442376,"0.0-8.0-1.23","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"kuehl","kuehl",0,"y","y","y/y","ns","y/i","0"
"klvq","532","buehne1500buehne","NULL","html-keyboard-response",82,494610,"0.0-8.0-1.35","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"buehne","buehne",0,"y","y","y/y","ns","y/i","0"
"klvq","599.00000000006","spielen1500spuelen","NULL","html-keyboard-response",90,510987,"0.0-8.0-1.39","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"spielen","spuelen",1,"i_long","y","y/i_long","ns","y/i","0"
"klvq","635","biene1500biene","NULL","html-keyboard-response",114,561752,"0.0-8.0-1.51","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"biene","biene",0,"i_long","i_long","i_long/i_long","ns","y/i","0"
"klvq","1142.9999999999","kiel1500kuehl","NULL","html-keyboard-response",120,575497,"0.0-8.0-1.54","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"kiel","kuehl",1,"i_long","y","y/i_long","ns","y/i","0"
"klvq","712","biene1500buehne","NULL","html-keyboard-response",128,593786,"0.0-8.0-1.58","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"biene","buehne",1,"i_long","y","y/i_long","ns","y/i","0"
"klvq","706","spuelen1500spuelen","NULL","html-keyboard-response",150,644772,"0.0-8.0-1.69","NULL","81","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",0,"spuelen","spuelen",0,"y","y","y/y","ns","y/i","u/y"
"klvq","769","kuehl1500kiel","NULL","html-keyboard-response",154,652838,"0.0-8.0-1.71","NULL","80","Spanisch","22","on",NA,NA,NA,NA,NA,"Immersion und Deutschkurs","24","8 Jahre",1,"kuehl","kiel",1,"y","i_long","y/i_long","ns","y/i","0"
"mmy8","646","kiel1500kuehl","NULL","html-keyboard-response",14,67378,"0.0-8.0-1.1","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"kiel","kuehl",1,"i_long","y","y/i_long","ns","y/i","0"
"mmy8","209","spielen1500spuelen","NULL","html-keyboard-response",30,102326,"0.0-8.0-1.9","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"spielen","spuelen",1,"i_long","y","y/i_long","ns","y/i","0"
"mmy8","272.00000000001","kiel1500kiel","NULL","html-keyboard-response",36,114228,"0.0-8.0-1.12","NULL","81","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",0,"kiel","kiel",0,"i_long","i_long","i_long/i_long","ns","y/i","0"
"mmy8","439.99999999999","buehne1500biene","NULL","html-keyboard-response",38,117963,"0.0-8.0-1.13","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"buehne","biene",1,"y","i_long","y/i_long","ns","y/i","0"
"mmy8","205","kuehl1500kuehl","NULL","html-keyboard-response",52,145030,"0.0-8.0-1.20","NULL","81","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",0,"kuehl","kuehl",0,"y","y","y/y","ns","y/i","0"
"mmy8","395","buehne1500buehne","NULL","html-keyboard-response",60,160441,"0.0-8.0-1.24","NULL","81","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",0,"buehne","buehne",0,"y","y","y/y","ns","y/i","0"
"mmy8","597","biene1500buehne","NULL","html-keyboard-response",64,168158,"0.0-8.0-1.26","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"biene","buehne",1,"i_long","y","y/i_long","ns","y/i","0"
"mmy8","281","spuelen1500spuelen","NULL","html-keyboard-response",84,206429,"0.0-8.0-1.36","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"spuelen","spuelen",0,"y","y","y/y","ns","y/i","u/y"
"mmy8","713","biene1500biene","NULL","html-keyboard-response",86,210433,"0.0-8.0-1.37","NULL","81","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",0,"biene","biene",0,"i_long","i_long","i_long/i_long","ns","y/i","0"
"mmy8","427.00000000003","kuehl1500kiel","NULL","html-keyboard-response",90,218286,"0.0-8.0-1.39","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"kuehl","kiel",1,"y","i_long","y/i_long","ns","y/i","0"
"mmy8","141.00000000003","spielen1500spielen","NULL","html-keyboard-response",106,249965,"0.0-8.0-1.47","NULL","81","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",0,"spielen","spielen",0,"i_long","i_long","i_long/i_long","ns","u/i","y/i"
"mmy8","255","spuelen1500spielen","NULL","html-keyboard-response",132,301015,"0.0-8.0-1.60","NULL","80","Spanisch","9",NA,NA,NA,NA,NA,"immersion","","9","3,5 Jahre",1,"spuelen","spielen",1,"y","i_long","y/i_long","ns","y/i","0"
"n6v7","596.89999999851","kiel1500kuehl","NULL","html-keyboard-response",22,382872,"0.0-8.0-1.4","NULL","80","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",1,"kiel","kuehl",1,"i_long","y","y/i_long","ns","y/i","0"
"n6v7","405.70000000298","buehne1500buehne","NULL","html-keyboard-response",32,402700,"0.0-8.0-1.9","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"buehne","buehne",0,"y","y","y/y","ns","y/i","0"
"n6v7","405.5","spuelen1500spuelen","NULL","html-keyboard-response",48,435917,"0.0-8.0-1.17","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"spuelen","spuelen",0,"y","y","y/y","ns","y/i","u/y"
"n6v7","407.40000000596","kiel1500kiel","NULL","html-keyboard-response",52,443773,"0.0-8.0-1.19","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"kiel","kiel",0,"i_long","i_long","i_long/i_long","ns","y/i","0"
"n6v7","387.29999999702","spielen1500spielen","NULL","html-keyboard-response",54,448093,"0.0-8.0-1.20","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"spielen","spielen",0,"i_long","i_long","i_long/i_long","ns","u/i","y/i"
"n6v7","459.60000000149","biene1500buehne","NULL","html-keyboard-response",56,451868,"0.0-8.0-1.21","NULL","80","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",1,"biene","buehne",1,"i_long","y","y/i_long","ns","y/i","0"
"n6v7","1094.599999994","buehne1500biene","NULL","html-keyboard-response",64,468003,"0.0-8.0-1.25","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"buehne","biene",1,"y","i_long","y/i_long","ns","y/i","0"
"n6v7","183.89999999851","spielen1500spuelen","NULL","html-keyboard-response",82,505621,"0.0-8.0-1.34","NULL","80","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",1,"spielen","spuelen",1,"i_long","y","y/i_long","ns","y/i","0"
"n6v7","1005.3999999985","kuehl1500kiel","NULL","html-keyboard-response",92,527512,"0.0-8.0-1.39","NULL","80","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",1,"kuehl","kiel",1,"y","i_long","y/i_long","ns","y/i","0"
"n6v7","518.90000000596","biene1500biene","NULL","html-keyboard-response",96,535072,"0.0-8.0-1.41","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"biene","biene",0,"i_long","i_long","i_long/i_long","ns","y/i","0"
"n6v7","431.20000000298","kuehl1500kuehl","NULL","html-keyboard-response",140,625625,"0.0-8.0-1.63","NULL","81","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",0,"kuehl","kuehl",0,"y","y","y/y","ns","y/i","0"
"n6v7","306.30000000447","spuelen1500spielen","NULL","html-keyboard-response",154,654455,"0.0-8.0-1.70","NULL","80","Spanisch","30 Jahre alt",NA,"selflearn",NA,NA,"classesabroad",NA,"ein Deutschkurs besuchen","30","fast 9 Jahre",1,"spuelen","spielen",1,"y","i_long","y/i_long","ns","y/i","0"
"o2oe","352","spuelen1500spuelen","NULL","html-keyboard-response",21,322883,"0.0-8.0-1.4","NULL","81","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",0,"spuelen","spuelen",0,"y","y","y/y","ns","y/i","u/y"
"o2oe","73","buehne1500biene","NULL","html-keyboard-response",33,344779,"0.0-8.0-1.10","NULL","80","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",1,"buehne","biene",1,"y","i_long","y/i_long","ns","y/i","0"
"o2oe","250","kiel1500kiel","NULL","html-keyboard-response",35,348443,"0.0-8.0-1.11","NULL","81","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",0,"kiel","kiel",0,"i_long","i_long","i_long/i_long","ns","y/i","0"
"o2oe","207","spielen1500spielen","NULL","html-keyboard-response",53,382180,"0.0-8.0-1.20","NULL","81","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",0,"spielen","spielen",0,"i_long","i_long","i_long/i_long","ns","u/i","y/i"
"o2oe","240","kuehl1500kiel","NULL","html-keyboard-response",65,406059,"0.0-8.0-1.26","NULL","80","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",1,"kuehl","kiel",1,"y","i_long","y/i_long","ns","y/i","0"
"o2oe","346","kuehl1500kuehl","NULL","html-keyboard-response",81,437692,"0.0-8.0-1.34","NULL","81","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",0,"kuehl","kuehl",0,"y","y","y/y","ns","y/i","0"
"o2oe","343","spielen1500spuelen","NULL","html-keyboard-response",85,446220,"0.0-8.0-1.36","NULL","80","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",1,"spielen","spuelen",1,"i_long","y","y/i_long","ns","y/i","0"
"o2oe","139","kiel1500kuehl","NULL","html-keyboard-response",135,544524,"0.0-8.0-1.61","NULL","80","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",1,"kiel","kuehl",1,"i_long","y","y/i_long","ns","y/i","0"
"o2oe","477","buehne1500buehne","NULL","html-keyboard-response",139,552260,"0.0-8.0-1.63","NULL","81","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",0,"buehne","buehne",0,"y","y","y/y","ns","y/i","0"
"o2oe","386","biene1500biene","NULL","html-keyboard-response",141,555941,"0.0-8.0-1.64","NULL","81","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",0,"biene","biene",0,"i_long","i_long","i_long/i_long","ns","y/i","0"
"o2oe","157","biene1500buehne","NULL","html-keyboard-response",143,559388,"0.0-8.0-1.65","NULL","80","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",1,"biene","buehne",1,"i_long","y","y/i_long","ns","y/i","0"
"o2oe","743","spuelen1500spielen","NULL","html-keyboard-response",147,568076,"0.0-8.0-1.67","NULL","80","Spanisch","25","classeshome",NA,NA,NA,"classesabroad",NA,"Ich habe einen Deutschkurs in einem deutschsprachigen Land besucht","25","26",1,"spuelen","spielen",1,"y","i_long","y/i_long","ns","y/i","0"
"pfem","805.70000000298","biene1500biene","NULL","html-keyboard-response",21,942038,"0.0-8.0-1.3","NULL","81","Spanisch","33","on",NA,NA,NA,NA,NA,"Deutschkurs","34","7 Jahre",0,"biene","biene",0,"i_long","i_long","i_long/i_long","ns","y/i","0"
"pfem","885.39999999106","buehne1500biene","NULL","html-keyboard-response",29,960318,"0.0-8.0-1.7","NULL","80","Spanisch","33","on",NA,NA,NA,NA,NA,"Deutschkurs","34","7 Jahre",1,"buehne","biene",1,"y","i_long","y/i_long","ns","y/i","0"
"pfem","413.89999999106","spielen1500spielen","NULL","html-keyboard-response",35,973507,"0.0-8.0-1.10","NULL","80","Spanisch","33","on",NA,NA,NA,NA,NA,"Deutschkurs","34","7 Jahre",1,"spielen","spielen",0,"i_long","i_long","i_long/i_long","ns","u/i","y/i"
"pfem","607.19999998808","kiel1500kiel","NULL","html-keyboard-response",47,1001520,"0.0-8.0-1.16","NULL","81","Spanisch","33","on",NA,NA,NA,NA,NA,"Deutschkurs","34","7 Jahre",0,"kiel","kiel",0,"i_long","i_long","i_long/i_long","ns","y/i","0"
"pfem","503.89999999106","kuehl1500kuehl","NULL","html-keyboard-response",59,1027117,"0.0-8.0-1.22","NULL","81","Spanisch","33","on",NA,NA,NA,NA,NA,"Deutschkurs","34","7 Jahre",0,"kuehl","kuehl",0,"y","y","y/y","ns","y/i","0"
"pfem","624.70000000298","biene1500buehne","NULL","html-keyboard-response",63,1035078,"0.0-8.0-1.24","NULL","80","Spanisch","33","on",NA,NA,NA,NA,NA,"Deutschkurs","34","7 Jahre",1,"biene","buehne",1,"i_long","y","y/i_long","ns","y/i","0"
"pfem","1474.200000003","spuelen1500spuelen","NULL","html-keyboard-response",73,1057108,"0.0-8.0-1.29","NULL","80","Spanisch","33","on",NA,NA,NA,NA,NA,"Deutschkurs","34","7 Jahre",1,"spuelen","spuelen",0,"y","y","y/y","ns","y/i","u/y"
"pfem","601.29999999702","spuelen1500spielen","NULL","html-keyboard-response",103,1122844,"0.0-8.0-1.44","NULL","80","Spanisch","33","on",NA,NA,NA,NA,NA,"Deutschkurs","34","7 Jahre",1,"spuelen","spielen",1,"y","i_long","y/i_long","ns","y/i","0"
"pfem","467.5","spielen1500spuelen","NULL","html-keyboard-response",105,1127250,"0.0-8.0-1.45","NULL","80","Spanisch","33","on",NA,NA,NA,NA,NA,"Deutschkurs","34","7 Jahre",1,"spielen","spuelen",1,"i_long","y","y/i_long","ns","y/i","0"
"pfem","357.60000000894","kiel1500kuehl","NULL","html-keyboard-response",113,1143690,"0.0-8.0-1.49","NULL","80","Spanisch","33","on",NA,NA,NA,NA,NA,"Deutschkurs","34","7 Jahre",1,"kiel","kuehl",1,"i_long","y","y/i_long","ns","y/i","0"
"pfem","440.59999999404","kuehl1500kiel","NULL","html-keyboard-response",127,1175522,"0.0-8.0-1.56","NULL","80","Spanisch","33","on",NA,NA,NA,NA,NA,"Deutschkurs","34","7 Jahre",1,"kuehl","kiel",1,"y","i_long","y/i_long","ns","y/i","0"
